Date,Year,Companies,Transaction Type,Deal Value,Key Details,Source File,SDC Deal No,Date Announced,Rank Date,Rank Value inc. Net Debt of Target,Target Full Name,Target PermID,Target Macro Industry,Target Mid Industry,Target Nation,Acquiror Full Name,Acquiror PermID,Acquiror Macro Industry,Acquiror Mid Industry,Acquiror Nation,M&A TRBC Activity,M&A Type,Deal Status,Deal Synopsis,Target Business Description,Acquiror Short Business Description,Acquisition Techniques,Buyouts or Financial Sponsor Involvement Flag,Deal Type,Cross Border Deal Flag,Enterprise Value at Announcement,Enterprise Value at Effective Date,Target Market Value 4 Weeks Prior to Announcement,Acquiror Market Value 4 Weeks Prior to Announcement,Premium Paid - 1 Day Prior to Announcement,Premium Paid - 1 Week Prior to Announcement,Premium Paid - 4 Weeks Prior to Announcement,Ratio of Transaction Value to Sales,Ratio of Deal Value to EBIT,Ratio of Deal Value to EBITDA,Ratio of Deal Value to Net Income,Target Stock Price on Announcement Day,Research & Development Expense Last 12 Months,Research & Development Expense 2 Years Prior,Research & Development Expense 3 Years Prior,Defensive Tactics,Defensive Tactics Flag,EBIT Margin,EBIT 3 Year Growth Rate Percentage,EBIT 5 Year Growth Rate Percentage,EBITDA 3 Year Growth Rate,EBITDA 5 Year Growth Rate,Net Sales 2 Year Growth Rate,Net Sales 3 Year Growth Rate,Leveraged Buyout Flag,Date Withdrawn,Date Originally Announced,Target High Share Price Last 12 Months,Corresponding transcript,Unnamed: 53
2023-05-01,2023,Astellas acquiring IVERIC bio,Acquisition,Undisclosed,Ophthalmology expansion,2023-May-01-4503.T,4073182020.0,2023-04-30,2023-04-30,5315.505,IVERIC bio Inc,4297721792,Healthcare,Biotechnology,United States,Astellas US Holding Inc,5000885905,Healthcare,Pharmaceuticals,United States,Biotechnology & Medical Research (NEC),Disclosed Dollar Value Deal,Completed,"US - Astellas US Holding Inc, a unit of Astellas Pharma Inc, acquired the entire share capital of IVERIC bio Inc (IVERIC), a Parsippany-based provider of biotechnology research and development services, for USD 40 in cash per share, or a total value of USD 5.818 bil. On completion, IVERIC was delisted from Nasdaq.","Iveric bio Inc, located in Parsippany, New Jersey, is a biopharmaceutical company. The Company is focused on the discovery and development of treatments for retinal diseases with unmet medical needs. Its lead asset is its clinical-stage product candidate, avacincaptad pegol, which is also referred to as ACP or Zimura, a complement C5 inhibitor. Zimura is targeting diseases including geographic atrophy (GA), intermediate age-related macular degeneration (AMD), and autosomal recessive Stargardt disease (STGD1). In addition to ACP, the Company is also developing its preclinical product candidate, IC-500, a high temperature requirement A serine peptidase 1 protein (HtrA1) inhibitor for GA secondary to AMD and potentially other age-related retinal diseases. Its portfolio also includes several ongoing gene therapy research programs, each of which uses adeno-associated virus (AAV) for gene delivery. These AAV mediated gene therapy programs are targeting the orphan inherited retinal diseases (IRDs).",Pharmaceutical Preparation Manufacturing Company,Not Applicable,False,Disclosed Value,True,5315.50528,5300.84516,3348.199,,21.62,34.05,64.41,,-25.399,0.0,-26.103,38.05,136.538,85.068,62.784,Not Applicable,False,0.0,0.0,0.0,0.0,0.0,,0.0,False,,2023-04-30,32.89,2023-May-01-4503.T-137223506824-Transcript,
2023-05-03,2023,Dianthus + Magenta Therapeutics merger,Merger,$180M combined cash,DNTH103 complement inhibitor,2023-May-03-DNTH.OQ,4074772020.0,2023-05-03,2023-05-03,133.721,Dianthus Therapeutics Inc,5071084665,Healthcare,Biotechnology,United States,Magenta Therapeutics Inc,5052528282,Healthcare,Biotechnology,United States,Bio Therapeutic Drugs,Disclosed Dollar Value Deal,Completed,"US - Magenta Therapeutics Inc (Magenta) merged with Dianthus Therapeutics Inc (Dianthus), a Waltham-based manufacturer of biological products, for a total USD 133.721 mil, in a stock swap reverse takeover transaction. The consideration was consisted of the issuance of 11.021 mil common shares and undisclosed contingent value rights. On completion, the merged entity was renamed Dianthus Therapeutics Inc, and listed in Nasdaq under the ticker symbol DNTH. Magenta and Dianthus shareholders owned 21.3% stake and 78.7% interest in the merged entity, respectively.","Dianthus Therapeutics Inc, located in Waltham, Massachusetts, is a manufacturer of biological products focused on improving stem cell transplantation. The Company was founded in 2019.",Research and Development in Biotechnology,Financial Acquiror|Stock Swap|Reverse Takeover,True,Disclosed Value,False,133.721,133.721,,44.516,,,,,0.0,0.0,,,,,,Not Applicable,False,0.0,0.0,0.0,,,,0.0,False,,2023-05-03,,2023-May-03-DNTH.OQ-138874167001-Transcript,
2023-05-10,2023,Sobi acquiring CTI BioPharma,Acquisition,Undisclosed,VONJO for myelofibrosis,2023-May-10-SOBIV.ST,4076735020.0,2023-05-10,2023-05-10,1392.415,CTI Biopharma Corp,5060588775,Healthcare,Pharmaceuticals,United States,Swedish Orphan Biovitrum AB,4295889856,Healthcare,Pharmaceuticals,Sweden,Biotechnology & Medical Research (NEC),Disclosed Dollar Value Deal,Completed,"US - Swedish Orphan Biovitrum AB of Sweden (Sobi) acquired the entire share capital of CTI BioPharma Corp (CTI), a Seattle-based manufacturer of pharmaceutical preparation, from BVF Partners LP, for USD 9.1 in cash per share, or a total value of USD 1.333 bil, via tender offer. Earlier, Sobi completed its tender offer for CTI by accepting 110.640 mil, or 83.895% of CTI common shares outstanding. The offer was conditioned upon at least a majority of CTI's shares tendered. On completion, CTI was delisted from Nasdaq.","CTI BioPharma Corp, located in Seattle, Washington, is a biopharmaceutical company focused on the acquisition, development and commercialization of targeted therapies covering a spectrum of blood-related cancers to patients and healthcare providers. It is primarily focused on commercializing PIXUVRI in select countries in the European Union, for multiply relapsed or refractory aggressive B-cell non-Hodgkin lymphoma (NHL). It is also engaged in evaluating pacritinib for the treatment of adult patients with myelofibrosis. Its earlier stage product candidate, tosedostat, is an oral, once-daily aminopeptidase inhibitor that has demonstrated responses in patients with acute myeloid leukemia (AML). It also evaluates its pipeline candidate paclitaxel poliglumex (Opaxio), which targets solid tumors. It is evaluating Opaxio through cooperative group sponsored trials and investigator-sponsored trials (ISTs), such as the ongoing maintenance therapy trial in patients with ovarian cancer. The Company was founded in September 1991.",Manufactures and wholesales pharmaceuticals,Tender/Merger|Tender Offer,True,Disclosed Value|Tender Offers,True,1392.0116172,1392.4127816,556.347,7485.042,88.8,76.02,115.64,17.588,-24.711,0.0,-19.247,8.93,39.058,39.136,25.943,Not Applicable,False,-0.712,0.0,0.0,0.0,0.0,,0.0,False,,2023-05-10,7.43,2023-May-10-SOBIV.ST-140051099966-Transcript,
2023-05-22,2023,Ironwood acquiring VectivBio,Acquisition,Undisclosed,Apraglutide GLP-2 analog,2023-May-22-IRWD.OQ,4082110040.0,2023-05-22,2023-05-22,937.992441084927,VectivBio Holding AG,5080044651,Healthcare,Biotechnology,Switzerland,Ironwood Pharmaceuticals Inc,4295940206,Healthcare,Pharmaceuticals,United States,Pharmaceuticals (NEC),Disclosed Dollar Value Deal,Completed,"SWITZERLAND - Ironwood Pharmaceuticals Inc of the US completed a tender offer to acquire the entire share capital, or 67.928 mil ordinary shares of VectivBio Holding AG (VectivBio), a Basel-based manufacturer of biological products, from Forbion Capital Partners Management Services BV, a unit of Affiliated Managers Group Inc and OrbiMed Advisors LLC and Versant Venture Management LLC, for CHF 15.293 (USD 17) in cash per share, or a total CHF 1.039 bil (USD 1.155 bil) in cash. On completion, VectivBio was delisted from Nasdaq Stock exchange.","VectivBio Holding AG is a manufacturer of biological products. The Company operates as a clinical stage biopharmaceutical company focused on the discovery, development and commercialization of treatments for severe rare conditions for which there is a significant unmet medical need. The Company was founded in 2019 and is located in Basel, Switzerland. Switzerland.",Mnfr pharmaceutical products,Tender/Merger|Financial Acquiror|Tender Offer,True,Disclosed Value|Tender Offers,True,939.97756369834,873.570540103988,777.100191592472,1642.008,45.36,44.96,50.66,,-13.956,0.0,-11.989,16.21,73.8619645175249,49.5175248810039,41.2051060147123,Not Applicable,False,0.0,0.0,0.0,0.0,,,0.0,False,,2023-05-22,11.99,2023-May-22-IRWD.OQ-138915455789-Transcript,
2023-05-24,2023,Pyxis acquiring Apexigen,Acquisition,~$15M,ADC platform + sotigalimab,2023-May-24-PYXS.OQ,4083701020.0,2023-05-24,2023-05-24,3.148,Apexigen Inc,5076374806,Healthcare,Biotechnology,United States,Pyxis Oncology Inc,5070825980,Healthcare,Biotechnology,United States,Pharmaceuticals (NEC),Disclosed Dollar Value Deal,Completed,"US - Pyxis Oncology Inc (Pyxis Oncology) merged with Apexigen Inc (Apexigen), a San Carlos-based manufacturer of biological products, for a total USD 15.878 mil, in a stock swap transaction. Pyxis Oncology offered 0.1725 common share per Apexigen share. Based on Pyxis Oncology's closing stock price of USD 3.73 on 23 May 2023, the last full trading day prior to the announcement, each Apexigen share was valued at USD 0.643.","Apexigen Inc, located in San Carlos, California, is a manufacturer of biological products. It develops and commercializes human develop monoclonal human bodies for treatment of cancers.",Research and Development in Biotechnology,Stock Swap|Financial Acquiror,True,Disclosed Value,False,3.137688441,,11.598,106.724,60.75,69.66,36.81,,-0.536,0.0,-0.546,0.58,18.864,7.293,5.774,Not Applicable,False,0.0,0.0,0.0,0.0,,,0.0,False,,2023-05-24,22.71,2023-May-24-PYXS.OQ-137792550050-Transcript,
2023-06-07,2023,Nordic Nanovector acquiring Thor Medical,Acquisition,Undisclosed,Radionuclide production technology,2023-Jun-07-TRMED.OL,4092716040.0,2023-06-05,2023-06-05,7.95571318146683,Thor Medical AS,,Healthcare,Biotechnology,Norway,Thor Medical ASA,,Healthcare,Biotechnology,Norway,Biotechnology & Medical Research (NEC),Disclosed Dollar Value Deal,Completed,"NORWAY - Nordic Nanovector ASA acquired the entire share capital of Thor Medical AS, an Oslo-based provider of biotechnology research and development services, from Scatec Innovation AS, for an estimated NOK 87.485 mil (USD 7.956 mil), in a stock swap transaction. The consideration was to consist of NOK 87.485 mil (USD 7.956 mil) in newly issued Nordic Nanovector ordinary shares. The shares were valued based on Nordic Nanovector's closing stock price of SEK 0.748 (USD 0.068) on 4 June 2023, the last full trading day before the announcement.","Thor Medical As is a provider of biotechnology research and development services. The Company was founded in February 2017 and is located in Oslo, Norway.",Research and Development in Biotechnology,Stock Swap|Financial Acquiror|Divestiture,True,Disclosed Value,False,7.7695322422615,23.5044133597636,,8.239,,,,1388.651,-73.087,0.0,-73.889,,,,,Not Applicable,False,-19.0,0.0,0.0,,,,9.027,False,,2023-06-05,,2023-Jun-07-TRMED.OL-139200116238-Transcript,
2023-06-16,2023,Coherus acquiring Surface Oncology,Acquisition,+$25M cash,SRF388 & SRF114 immuno-oncology,2023-Jun-16-CHRS.OQ,4097285020.0,2023-06-16,2023-06-16,246.448,Surface Oncology Inc,,Healthcare,Biotechnology,United States,Coherus Biosciences Inc,,Healthcare,Biotechnology,United States,Biotechnology & Medical Research (NEC),Disclosed Dollar Value Deal,Completed,"US - Coherus Biosciences Inc merged with Surface Oncology Inc (SURF), a Cambridge-based provider of biotechnology research and development services, for USD 5.283 per share, or a total value of USD 322.796 mil, in a stock swap transaction. On completion, SURF was delisted from NASDAQ.","Surface Oncology Inc is a clinical-stage, immuno-oncology company, which is focused on developing immunotherapies that target the tumor microenvironment. The Company is developing multiple antibody immunotherapy candidates focused on enhancing the innate and adaptive immune responses to enable an immunologic response and enhance outcomes for patients with cancer. The Company's pipeline includes two wholly owned clinical-stage programs targeting IL-27 (SRF388) and SRF114 a preclinical program focused on depleting tumor regulatory T cells through targeting CCR8. In addition, the Company has two partnerships with pharmaceutical companies, including a collaboration with Novartis targeting CD73 (NZV930; Phase 1) and a collaboration with GlaxoSmithKline targeting PVRIG (GSK4381562). The Company's novel cancer immunotherapies are designed to achieve a clinically meaningful and sustained anti-tumor response and may be used alone or in combination with other therapies. The Company was founded in April 2014 and is located in Cambridge, Massachusetts.",Research and Development in Biotechnology,Stock Swap,False,Disclosed Value,False,244.419240059,244.419240059,44.93,428.752,613.92,586.1,613.92,,-3.653,0.0,-3.606,0.792,61.387,50.931,38.907,Not Applicable,False,0.0,0.0,0.0,0.0,0.0,1016.487,-51.236,False,,2023-06-16,2.1,2023-Jun-16-CHRS.OQ-137430895115-Transcript,
2023-06-19,2023,MEI Pharma + Infinity merger update,Merger Update,Undisclosed,Combined pipeline development,2023-Jun-19-INFIQ.PK,4044843020.0,2023-02-23,2023-02-23,,Infinity Pharmaceuticals Inc,4295915855,Healthcare,Pharmaceuticals,United States,MEI Pharma Inc,4295899598,Healthcare,Pharmaceuticals,United States,Biotechnology & Medical Research (NEC),Disclosed Dollar Value Deal,Withdrawn,"US - MEI Pharma Inc (MEI) withdrew its plans to merge with Infinity Pharmaceuticals Inc (Inifinity), a Cambridge-based manufacturer of pharmaceutical preparation, for a total USD 27.561 mil, in a stock swap transaction MEI offered 1.045 common shares per Infinity common shares. The shares were valued at USD 0.308 based on MEI's closing stock price of USD 0.295 on 22 February 2023, the last full trading day prior to the announcement. Upon completion, MEI and Infinity shareholders were to own 58% interest and 42% stake of the merged entity, respectively.","Infinity Pharmaceuticals Inc, located in Cambridge, California, is a drug discovery and development company and manufacturer of pharmaceuticals for the treatment of cancer and related conditions. The Company was founded in 1995.","Manufacture pharmaceutical, cancer drugs",Stock Swap,False,Disclosed Value,False,,,58.117,43.31,-44.0,-46.25,-52.62,10.629,-0.615,0.0,-0.621,0.281,32.411,31.647,26.761,Not Applicable,False,-17.294,0.0,0.0,0.0,0.0,39.559,22.818,False,2023-07-23,2023-02-23,1.7,2023-Jun-19-INFIQ.PK-140067901628-Transcript,
2023-07-11,2023,Rockwell acquiring Evoqua hemodialysis,Asset Acquisition,$11M + milestones,$18M annual revenue business,2023-Jul-11-RMTI.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-Jul-11-RMTI.OQ-140748221253-Transcript,
2023-07-14,2023,Frequency + Korro Bio merger,Merger,Undisclosed,RNA editing OPERA platform,2023-Jul-14-KRRO.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-Jul-14-KRRO.OQ-139095890036-Transcript,
2023-07-17,2023,Mirum acquiring Travere bile acid products,Asset Acquisition,>$100M + $210M financing,Chenodal & Cholbam,2023-Jul-17-MIRM.OQ,4107088020.0,2023-07-17,2023-07-17,445.0,Travere Therapeutics Inc-Bile Acid Product Portfolio,,Healthcare,Pharmaceuticals,United States,Mirum Pharmaceuticals Inc,,Healthcare,Biotechnology,United States,Proprietary & Advanced Pharmaceuticals,Disclosed Dollar Value Deal,Completed,"US - Mirum Pharmaceuticals Inc acquired bile acid product portfolio of Travere Therapeutics Inc, a San Diego-based provider of biotechnology research and development services, for an estimated USD 445 mil. The consideration consisted of USD 210 mil cash and up to USD 235 mil in profit-related payments.","Bile acid product portfolio of Travere Therapeutics Inc, located in California.",Research and Development in Biotechnology,Divestiture,False,Disclosed Value,False,,,,1047.776,,,,,0.0,0.0,,,,,,Not Applicable,False,0.0,0.0,0.0,,,,0.0,False,,2023-07-17,,2023-Jul-17-MIRM.OQ-139438716469-Transcript,
2023-07-18,2023,Neoleukin + Neurogene merger,Merger,$200M + $95M financing,Gene therapy for Rett syndrome,2023-Jul-18-NGNE.OQ,4107070020.0,2023-07-18,2023-07-18,200.0,Neurogene Inc,,Healthcare,Biotechnology,United States,Neoleukin Therapeutics Inc,,Healthcare,Biotechnology,United States,Bio Therapeutic Drugs,Disclosed Dollar Value Deal,Completed,"US - Neoleukin Therapeutics Inc (Neoleukin) acquired the entire share capital of Neurogene Inc (Neurogene), a New York City-based manufacturer of biological products, for USD 200 mil, in a stock swap reverse takeover transaction. On completion, Neoleukin and Neurogene shareholders were to own 16% stake and 84% interest of the combined entity and was to be renamed to Neurogene Inc and to be listed under NYSE.","Neurogene Inc, located in New York City, New York, is a biotechnology company focused on developing life-changing genetic medicines for patients affected by neurological diseases. Its programs utilize adeno-associated virus (AAV) vector-based gene therapy technology to deliver a normal gene to patients with a dysfunctional gene. It is also engaged in the development of novel gene therapy technologies. The Company was founded in 2018.","Pvd biotech research,dvlp svcs",Stock Swap|Reverse Takeover,False,Disclosed Value,False,200,200,,8.672,,,,,0.0,0.0,,,,,,Not Applicable,False,0.0,0.0,0.0,,,,0.0,False,,2023-07-18,,2023-Jul-18-NGNE.OQ-137049315331-Transcript,
2023-07-20,2023,Sosei acquiring Idorsia Japan/APAC,Acquisition,¥64 billion,PIVLAZ & 7 more products,2023-Jul-20-4565.T,4110899040.0,2023-07-20,2023-07-20,51.7241354621608,Idorsia Pharmaceuticals Japan Ltd,Consumer Products and Services,Other Consumer Products,Japan,Sosei Group Corp,,,Healthcare,Biotechnology,Japan,Pharmaceuticals (NEC),Disclosed Dollar Value Deal,Completed,"JAPAN - Sosei Group Corp (Sosei Group) acquired the entire share capital of Idorsia Pharmaceuticals Japan Ltd, a Minato-Ku, Tokyo-based drugs merchant wholesaler, from Idorsia Ltd (Idorsia), for a total JPY 7.224 bil (USD 51.724 mil). Concurrently, Sosei Group acquired the entire share capital of Idorsia Pharmaceuticals Korea Co Ltd and ex-china apac/japan pharmaceuticals business of Idorsia.","Idorsia Pharmaceuticals Japan Ltd is a drugs wholesaler. The Company was founded in March 2018 and is located in Minato-Ku Tokyo, Japan.",Biotechnology company,Divestiture,False,Disclosed Value,False,51.576426072678,51.576426072678,,,,,,1.605,0.0,0.0,,,,,,Not Applicable,False,0.0,0.0,0.0,,,,0.0,False,,2023-07-20,,2023-Jul-20-4565.T-137322169287-Transcript,
